75;natural;human;portrait;;;True;0,00484375;4374;0,914375;0,85078125;0,930451128;108,1942188;0,5;?;?;?;?;?;?;?;?;?;?;?
76;natural;human;portrait;;;True;0,00328125;5094;0,9371875;0,83140625;0,887129043;62,59140625;0,786875;?;?;?;?;?;?;?;?;?;?;?
77;natural;human;portrait;;;True;0,01484375;4938;0,9278125;0,8259375;0,89019872;68,82421875;0,8796875;?;?;?;?;?;?;?;?;?;?;?
78;natural;human;portrait;;;False;0,01765625;5627;0,9209375;0,77953125;0,846454021;106,0185938;0,9425;?;?;?;?;?;?;?;?;?;?;?
79;natural;human;not portrait;;;True;0,0075;5132;0,9421875;0,7471875;0,793034826;74,6534375;0,5865625;?;?;?;?;?;?;?;?;?;?;?
80;synthetic;artwork;drawing;;;False;0,4940625;1540;0,70203125;0,570625;0,812819942;25,77625;0,970625;?;?;?;?;?;?;?;?;?;?;?
82;synthetic;artwork;illustration;;;False;0,1725;22;0,93859375;0,75734375;0,806891959;255;1;?;?;?;?;?;?;?;?;?;?;?
83;natural;human;portrait;;;True;0,0040625;5053;0,92828125;0,81484375;0,87779835;91,12171875;0,85875;?;?;?;?;?;?;?;?;?;?;?
86;natural;human;portrait;;;True;0,0025;5046;0,94625;0,8184375;0,864927345;76,86140625;0,825625;?;?;?;?;?;?;?;?;?;?;?
87;synthetic;artwork;drawing;;;False;0,745;681;0,29609375;0,23609375;0,797361478;32,33390625;0,27515625;?;?;?;?;?;?;?;?;?;?;?
88;natural;human;portrait;;;True;0,05859375;4836;0,8840625;0,70671875;0,799399081;94,515;0,76296875;?;?;?;?;?;?;?;?;?;?;?
90;synthetic;logo;;;;False;0,1859375;1824;0,8353125;0,6834375;0,818181818;7,98140625;0,95625;?;?;?;?;?;?;?;?;?;?;?
91;synthetic;avatar;;;;False;0,11828125;3937;0,83921875;0,6846875;0,815862968;80,0971875;0,96546875;?;?;?;?;?;?;?;?;?;?;?
92;natural;human;portrait;;;False;0,05734375;247;0,91125;0,77109375;0,846193416;0;0,90578125;?;?;?;?;?;?;?;?;?;?;?
93;natural;human;portrait;;;False;0,02171875;4997;0,93328125;0,79734375;0,85434455;40,50953125;0,86828125;?;?;?;?;?;?;?;?;?;?;?
95;synthetic;avatar;;;;False;0,56734375;1262;0,45875;0,28984375;0,631811989;35,53171875;0,89421875;?;?;?;?;?;?;?;?;?;?;?
96;synthetic;artwork;illustration;object;;False;0,16890625;4871;0,8809375;0,785;0,891096133;85,7278125;0,9509375;avalanche bowling ball;Industrial design;Manufactured goods;Consumer goods;Technology;Manufactured goods;Sports by type;Equipment;Sports by type;Game equipment;Sports rules and regulations
99;natural;other;;;;False;0,0478125;3095;0,87203125;0,79953125;0,916860778;62,6590625;0,80390625;?;?;?;?;?;?;?;?;?;?;?
100;natural;other;;;;False;0,0053125;5628;0,94390625;0,7825;0,829001821;69,3728125;0,87859375;?;?;?;?;?;?;?;?;?;?;?
101;natural;human;portrait;;;True;0,0090625;3961;0,91953125;0,85078125;0,925233645;134,1332813;0,66109375;?;?;?;?;?;?;?;?;?;?;?
102;synthetic;artwork;drawing;;;False;0,01234375;3527;0,89140625;0,71875;0,806310254;44,57125;0,9696875;luke chueh;American illustrators;People by occupation;Cities in Pennsylvania;American people by occupation by state;People from Pennsylvania;Artists by city or town;American people;Pennsylvania;Culture of Philadelphia, Pennsylvania;Delaware Valley
103;natural;human;portrait;;;True;0,0015625;5818;0,94859375;0,77546875;0,817493;64,78171875;0,9853125;?;?;?;?;?;?;?;?;?;?;?
104;natural;human;portrait;celebrity;movie character;False;0,00296875;5473;0,93828125;0,79015625;0,842131557;121,095;0,83078125;gene wilder charlie and the chocolate factory;?;?;?;?;?;?;?;?;?;?
105;natural;human;not portrait;;;False;0,03125;3962;0,90546875;0,8740625;0,965314927;132,0898438;0,7640625;?;?;?;?;?;?;?;?;?;?;?
106;synthetic;artwork;drawing;;;False;0,51796875;201;0,441875;0,3459375;0,782885431;0;0,65328125;?;?;?;?;?;?;?;?;?;?;?
107;natural;human;portrait;;;True;0,001875;6067;0,94828125;0,8228125;0,867688252;111,7939063;0,92296875;?;?;?;?;?;?;?;?;?;?;?
108;natural;human;portrait;;;True;0,001875;5819;0,9465625;0,795625;0,840541433;92,96;0,94203125;?;?;?;?;?;?;?;?;?;?;?
111;natural;human;portrait;;;False;0,01578125;3163;0,904375;0,76484375;0,845715273;114,6828125;0,3878125;?;?;?;?;?;?;?;?;?;?;?
113;natural;human;portrait;;;False;0,00609375;5332;0,9425;0,79421875;0,842672414;78,183125;0,7453125;?;?;?;?;?;?;?;?;?;?;?
114;natural;human;portrait;;;True;0,0134375;4535;0,9171875;0,794375;0,866098807;86,76140625;0,84015625;?;?;?;?;?;?;?;?;?;?;?
115;natural;other;;;;False;0,016875;1732;0,94984375;0,79828125;0,840434282;133,01;0,99671875;?;?;?;?;?;?;?;?;?;?;?
116;natural;human;portrait;;;True;0,00125;6188;0,9503125;0,811875;0,854324235;116,3003125;0,8196875;?;?;?;?;?;?;?;?;?;?;?
117;synthetic;avatar;;;;True;0,2928125;696;0,7546875;0,64015625;0,848240166;82,379375;0,88875;?;?;?;?;?;?;?;?;?;?;?
118;synthetic;logo;;;;False;0,90546875;170;0,56296875;0,52109375;0,925617541;0;0,08453125;?;?;?;?;?;?;?;?;?;?;?
119;natural;human;portrait;;;False;0,09671875;5204;0,86;0,775;0,901162791;67,4021875;0,879375;?;?;?;?;?;?;?;?;?;?;?
120;natural;human;portrait;;;False;0,01046875;4731;0,92140625;0,840625;0,912328303;81,93640625;0,70140625;?;?;?;?;?;?;?;?;?;?;?
122;synthetic;cartoon;futurama;;;False;0,51015625;2033;0,488125;0,3859375;0,790653009;92,4184375;0,496875;?;?;?;?;?;?;?;?;?;?;?
123;natural;human;portrait;;;False;0,0103125;4707;0,94390625;0,79765625;0,845058765;48,34984375;0,82296875;?;?;?;?;?;?;?;?;?;?;?
131;natural;human;portrait;;;False;0,00703125;5701;0,92625;0,8471875;0,914642375;143,5871875;0,96765625;?;?;?;?;?;?;?;?;?;?;?
133;natural;human;not portrait;;;False;0,03234375;1849;0,855;0,7365625;0,861476608;35,68328125;0,86890625;?;?;?;?;?;?;?;?;?;?;?
134;synthetic;logo;coca cola;;;False;0,00609375;4971;0,933125;0,74140625;0,794541192;145,9904688;1;coca cola cup;?;?;?;?;?;?;?;?;?;?
135;natural;human;portrait;;;True;0,00390625;5636;0,92703125;0,83984375;0,905949772;68,79453125;0,86734375;?;?;?;?;?;?;?;?;?;?;?
137;natural;human;portrait;;;True;0,0125;3995;0,92671875;0,85;0,917214635;68,50890625;0,7559375;?;?;?;?;?;?;?;?;?;?;?
139;synthetic;artwork;drawing;;;False;0,00203125;5955;0,94765625;0,76828125;0,81071723;120,3085938;0,86640625;don t jaywalk;Road transport;Transport safety;Walking;Crime;Emergency services;Transport by mode;Criminal justice;Law enforcement;Branches of sociology (interdisciplinary);Hobbies
140;natural;human;portrait;;;True;0,00390625;5811;0,94375;0,79703125;0,844536424;107,4457813;0,83390625;?;?;?;?;?;?;?;?;?;?;?
143;natural;human;portrait;;;True;0,0684375;214;0,85515625;0,766875;0,896765942;0;0,510625;james stephen;1832 deaths;British Empire;18th century in religion;18th-century Christianity;Clapham Sect;1758 births;18th-century people;English abolitionists;English lawyers;Members of the United Kingdom Parliament for English constituencies
144;natural;human;portrait;;;True;0,029375;4489;0,9028125;0,7775;0,861197646;51,8534375;0,94953125;?;?;?;?;?;?;?;?;?;?;?
145;natural;human;portrait;;;True;0,004375;5857;0,94171875;0,8103125;0,860461258;88,95609375;0,83734375;?;?;?;?;?;?;?;?;?;?;?
146;synthetic;logo;;;;False;0,44515625;1563;0,69625;0,5771875;0,828994614;7,9528125;1;?;?;?;?;?;?;?;?;?;?;?
147;natural;human;portrait;;;False;0,005625;5143;0,93328125;0,82515625;0,884145321;105,9121875;0,8190625;?;?;?;?;?;?;?;?;?;?;?
148;natural;human;portrait;;;True;0,020625;4292;0,90125;0,79015625;0,876733703;171,6132813;0,5303125;?;?;?;?;?;?;?;?;?;?;?
149;natural;human;portrait;;;False;0,023125;3767;0,85375;0,7640625;0,894948755;76,680625;0,78640625;?;?;?;?;?;?;?;?;?;?;?
150;synthetic;logo;;;;False;0,6959375;187;0,44953125;0,33609375;0,747653806;122,514375;0,48921875;irradiated food;Environmental issues;Social groups;Food and drink;Personal life;Environmental controversies;Society;Differential calculus;Foodservice;Social issues;Food and drink
151;natural;human;portrait;;;True;0,0409375;256;0,92453125;0,780625;0,844346797;0;0,61640625;?;?;?;?;?;?;?;?;?;?;?
153;natural;human;portrait;;;True;0,00484375;4956;0,93984375;0,8253125;0,878137988;121,0065625;0,61203125;?;?;?;?;?;?;?;?;?;?;?
154;natural;human;not portrait;;;False;0,00375;4488;0,93921875;0,83265625;0,886541341;54,401875;0,7165625;?;?;?;?;?;?;?;?;?;?;?
156;natural;human;portrait;;;True;0,0078125;4412;0,92375;0,7834375;0,848105548;75,12234375;0,61078125;?;?;?;?;?;?;?;?;?;?;?
157;synthetic;artwork;painting;;;False;0,00515625;4650;0,918125;0,78671875;0,856875425;101,8346875;1;kenneth noland;?;?;?;?;?;?;?;?;?;?
160;natural;human;not portrait;;;False;0,10484375;3614;0,831875;0,7765625;0,93350864;201,3535938;0,50078125;?;?;?;?;?;?;?;?;?;?;?
161;natural;human;portrait;;;True;0,1009375;3436;0,83984375;0,74015625;0,881302326;90,8609375;0,42328125;federico builes;?;?;?;?;?;?;?;?;?;?
162;natural;human;portrait;;;True;0,00296875;5550;0,94796875;0,80734375;0,851656502;53,9178125;0,96703125;?;?;?;?;?;?;?;?;?;?;?
163;natural;human;portrait;;;True;0,029375;3975;0,91625;0,8171875;0,891882674;32,01765625;0,7778125;?;?;?;?;?;?;?;?;?;?;?
164;natural;human;portrait;;;True;0,0221875;3425;0,89125;0,8303125;0,931626928;44,76265625;0,76234375;john siracusa;?;?;?;?;?;?;?;?;?;?
166;natural;human;portrait;;;True;0,02203125;256;0,94625;0,79234375;0,837351387;0;0,92546875;?;?;?;?;?;?;?;?;?;?;?
168;natural;human;portrait;;;True;0,09953125;3284;0,75765625;0,66296875;0,875025779;48,7234375;0,99796875;?;?;?;?;?;?;?;?;?;?;?
169;natural;human;portrait;;;True;0,0015625;5845;0,9490625;0,7915625;0,834046757;82,341875;0,9571875;?;?;?;?;?;?;?;?;?;?;?
170;synthetic;clipart;;;;False;0,898125;3;0,2021875;0,17703125;0,875579598;33,56;0;?;?;?;?;?;?;?;?;?;?;?
171;synthetic;artwork;illustration;;;False;0,2715625;3238;0,72140625;0,55359375;0,767381417;163,5765625;0,40171875;yazirian;?;?;?;?;?;?;?;?;?;?
172;synthetic;symbol;;;;False;0,17015625;188;0,90703125;0,65703125;0,724375538;0;1;?;?;?;?;?;?;?;?;?;?;?
173;synthetic;avatar;;;;False;0,05609375;3066;0,86578125;0,74359375;0,85887024;77,959375;0,9990625;?;?;?;?;?;?;?;?;?;?;?
175;natural;other;;;;False;0,01875;3687;0,89625;0,7753125;0,865062762;31,11375;0,75921875;?;?;?;?;?;?;?;?;?;?;?
177;natural;human;portrait;;;True;0,00625;4356;0,94078125;0,84046875;0,893373194;63,201875;0,98921875;?;?;?;?;?;?;?;?;?;?;?
178;natural;human;portrait;;;False;0,0128125;4282;0,92453125;0,83859375;0,90704749;81,47390625;0,67828125;?;?;?;?;?;?;?;?;?;?;?
179;synthetic;artwork;illustration;;;False;0,0690625;252;0,89921875;0,6421875;0,714161599;0;0,82140625;?;?;?;?;?;?;?;?;?;?;?
181;natural;human;not portrait;;;False;0,045625;2956;0,88796875;0,76578125;0,862396622;21,920625;0,88890625;?;?;?;?;?;?;?;?;?;?;?
183;natural;human;portrait;;;True;0,00125;6079;0,94859375;0,8109375;0,854883874;57,5934375;0,95375;?;?;?;?;?;?;?;?;?;?;?
184;natural;human;portrait;;;True;0,001875;6138;0,95015625;0,73484375;0,773392534;77,895625;0,93796875;?;?;?;?;?;?;?;?;?;?;?
186;natural;human;portrait;;;True;0,01125;3590;0,91328125;0,8315625;0,910521814;64,26875;0,9815625;?;?;?;?;?;?;?;?;?;?;?
188;synthetic;avatar;;;;False;0,2871875;1365;0,66328125;0,51421875;0,775265018;75,74203125;0,69765625;?;?;?;?;?;?;?;?;?;?;?
189;natural;human;not portrait;;;False;0,00203125;5869;0,9484375;0,77765625;0,819934102;102,8395313;0,89546875;?;?;?;?;?;?;?;?;?;?;?
191;natural;human;portrait;;;False;0,08578125;3614;0,845625;0,73625;0,870657797;93,62765625;0,4728125;?;?;?;?;?;?;?;?;?;?;?
193;natural;human;portrait;;;False;0,004375;5027;0,93828125;0,8275;0,881931724;88,5153125;0,74109375;ronny barker;?;?;?;?;?;?;?;?;?;?
194;synthetic;cartoon;;;;False;0,25125;2687;0,71078125;0,59515625;0,837326885;142,5525;0,43359375;?;?;?;?;?;?;?;?;?;?;?
196;natural;human;not portrait;;;False;0,016875;4503;0,90625;0,80546875;0,888793103;118,6164063;0,668125;?;?;?;?;?;?;?;?;?;?;?
197;natural;human;portrait;;;True;0,0271875;3930;0,865;0,76625;0,88583815;68,78328125;0,9665625;?;?;?;?;?;?;?;?;?;?;?
198;natural;human;portrait;;;True;0,00234375;5643;0,9425;0,8271875;0,87765252;128,1420313;0,975625;?;?;?;?;?;?;?;?;?;?;?
199;natural;human;portrait;;;False;0,00625;4188;0,86890625;0,78234375;0,90037763;125,4117188;0,986875;?;?;?;?;?;?;?;?;?;?;?
200;natural;human;not portrait;;;False;0,0065625;4010;0,92859375;0,77875;0,838633687;129,8548438;0,82359375;?;?;?;?;?;?;?;?;?;?;?
202;natural;human;portrait;celebrity;composer;False;0,080625;1366;0,84203125;0,71046875;0,843755799;129,2301563;0,159375;edvard grieg;?;?;?;?;?;?;?;?;?;?
203;natural;human;portrait;;;True;0,0528125;3073;0,75875;0,67328125;0,887355848;60,955;0,8553125;?;?;?;?;?;?;?;?;?;?;?
204;synthetic;artwork;illustration;video game;;False;0,34265625;1261;0,7115625;0,44328125;0,622968819;119,4440625;0,71171875;8 bit theater black mage;Webcomics;Webcomic characters;Comics;Books by type;Comics publications;Fictional;Fictional characters by medium;Fictional content in comics;Comic strips;Comics characters
205;natural;human;portrait;;;True;0,02859375;3835;0,8896875;0,79078125;0,888830348;87,6934375;0,61578125;?;?;?;?;?;?;?;?;?;?;?
206;natural;human;portrait;;;True;0,005625;4648;0,9203125;0,84359375;0,91663837;51,36453125;0,91765625;christopher t miller;Alumni by business school;Magazine publishing in the United States;Decades;American people by occupation;Magazine people;20th century;American broadcasting;Alumni by university or college in the United States by state;American screenwriters;Writers by continent
207;natural;human;portrait;;;False;0,0046875;5540;0,94296875;0,806875;0,855675228;72,73375;0,89265625;?;?;?;?;?;?;?;?;?;?;?
208;natural;human;portrait;;;True;0,00671875;3652;0,9025;0,7934375;0,879155125;78,90609375;0,72296875;?;?;?;?;?;?;?;?;?;?;?
209;natural;human;portrait;;;True;0,0078125;4489;0,94359375;0,7934375;0,840867693;67,84921875;0,74890625;vijay santhanam;1980 births;Comedians by nationality;20th century;People by occupation and nationality;Actors by nationality;20th-century births;1980s;Film producers;Indian people;Indian cinema by state
210;natural;human;portrait;;;False;0,0890625;196;0,8859375;0,781875;0,882539683;1,16703125;0,35875;?;?;?;?;?;?;?;?;?;?;?
212;natural;human;portrait;;;False;0,00296875;5153;0,938125;0,81953125;0,873584277;51,6621875;0,96921875;?;?;?;?;?;?;?;?;?;?;?
214;synthetic;artwork;drawing;;;False;0,00265625;4711;0,94203125;0,80375;0,853209487;144,3082813;1;?;?;?;?;?;?;?;?;?;?;?
219;synthetic;artwork;drawing;;;False;0,14546875;586;0,74859375;0,68078125;0,909413484;49,2259375;1;?;?;?;?;?;?;?;?;?;?;?
223;natural;human;portrait;;;True;0,00140625;6059;0,94890625;0,78109375;0,823151655;103,5760938;0,826875;?;?;?;?;?;?;?;?;?;?;?
224;natural;human;portrait;;;True;0,03578125;4755;0,9215625;0,75328125;0,817395727;75,578125;0,9159375;?;?;?;?;?;?;?;?;?;?;?
225;synthetic;artwork;drawing;;;False;0,61875;254;0,5128125;0,335625;0,654478976;0;0,8575;angel and devil icon;American novels by century;21st century in the United States;Mythology;21st-century works;Works by date;Books by century;Novels;Narratology;Violence;Works by topic
227;synthetic;artwork;drawing;;;True;0,76390625;237;0,36921875;0,258125;0,699111299;0;0,98703125;?;?;?;?;?;?;?;?;?;?;?
230;synthetic;artwork;illustration;;;False;0,02796875;4738;0,923125;0,821875;0,890318213;226,9139063;0,8740625;blue sun;American styles of music;Jazz albums;Albums by genre and artist nationality;Jazz by nationality;Ralph Towner albums;Jazz albums by American artists;Albums by year;ECM Records albums;Works by date;Recorded music
231;synthetic;cartoon;;;;False;0,68890625;909;0,34765625;0,29046875;0,835505618;13,4265625;0,20359375;?;?;?;?;?;?;?;?;?;?;?
232;natural;human;portrait;;;True;0,0075;4455;0,88671875;0,82421875;0,929515419;104,610625;0,96296875;?;?;?;?;?;?;?;?;?;?;?
233;synthetic;logo;;;;False;0,40453125;518;0,69171875;0,60625;0,876440027;3,723125;0,7971875;new zealand kiwi art;Islands of Oceania;1840 establishments;Member states by organization;1840 in international relations;Regions of Oceania;Culture by nationality;New Zealand culture;Archipelagoes by sea or ocean;Countries in Oceania;Countries bordering the Pacific Ocean
234;synthetic;cartoon;;;;False;0,271875;1432;0,73296875;0,6421875;0,876145811;23,4996875;0,62515625;ninja head;Japan;Words and phrases;Mercenary warfare;Japanese assassins;Military units and formations by type;Japanese people by occupation;Language;Organizations by type;Japanese words and phrases;History by country and topic
235;natural;human;portrait;;;True;0,00421875;5009;0,91265625;0,8215625;0,900188324;81,309375;0,77578125;?;?;?;?;?;?;?;?;?;?;?
237;natural;human;not portrait;;;False;0,02125;3515;0,92796875;0,76375;0,823034181;36,646875;0,7196875;?;?;?;?;?;?;?;?;?;?;?
242;natural;human;portrait;celebrity;movie character;True;0,00234375;5566;0,94546875;0,80625;0,852751611;140,7640625;0,90078125;revenge of the nerds nerds;?;?;?;?;?;?;?;?;?;?
243;synthetic;cartoon;tick;;;False;0,1728125;4205;0,82921875;0,6659375;0,803090258;79,60484375;0,999375;tick characters;Fictional characters by occupation;Fictional characters by superhuman feature or ability;Satirical works;Lists of fictional characters;Lists of fictional things;Superheroes;Tick (comics);Lists of minor fictional characters;Superheroes by type;Entertainment lists
244;synthetic;artwork;illustration;video game;final fantasy;False;0,25515625;3134;0,7559375;0,5965625;0,789169078;17,16671875;0,93828125;yoshitaka amano final fantasy 6;?;?;?;?;?;?;?;?;?;?
